well	drug_name	assay_conc_um	runtime	measure
G11	Cefprozil	200	100397	0.567
G11	Cefprozil	200	101478	0.57
G11	Cefprozil	200	102559	0.571
G11	Cefprozil	200	103640	0.571
G11	Cefprozil	200	104720	0.57
G11	Cefprozil	200	105801	0.576
G11	Cefprozil	200	106882	0.576
G11	Cefprozil	200	107953	0.575
G11	Cefprozil	200	109034	0.575
G11	Cefprozil	200	110115	0.577
G11	Cefprozil	200	111196	0.576
G11	Cefprozil	200	112277	0.576
G11	Cefprozil	200	113358	0.576
G11	Cefprozil	200	114439	0.579
G11	Cefprozil	200	115519	0.581
G11	Cefprozil	200	116600	0.579
G11	Cefprozil	200	117681	0.581
G11	Cefprozil	200	118762	0.581
G12	NA	NA	0	0.078
G12	NA	NA	1033	0.079
G12	NA	NA	2114	0.079
G12	NA	NA	3195	0.08
G12	NA	NA	4276	0.081
G12	NA	NA	5357	0.081
G12	NA	NA	6438	0.082
G12	NA	NA	7519	0.083
G12	NA	NA	8600	0.085
G12	NA	NA	9681	0.086
G12	NA	NA	10762	0.088
G12	NA	NA	11843	0.09
G12	NA	NA	12913	0.092
G12	NA	NA	13994	0.095
G12	NA	NA	15075	0.097
G12	NA	NA	16156	0.099
G12	NA	NA	17237	0.102
G12	NA	NA	18318	0.104
G12	NA	NA	19399	0.106
G12	NA	NA	20480	0.109
G12	NA	NA	21561	0.11
G12	NA	NA	22642	0.113
G12	NA	NA	23722	0.116
G12	NA	NA	24793	0.119
G12	NA	NA	25874	0.117
G12	NA	NA	26955	0.118
G12	NA	NA	28036	0.118
G12	NA	NA	29117	0.122
G12	NA	NA	30198	0.125
G12	NA	NA	31279	0.131
G12	NA	NA	32360	0.134
G12	NA	NA	33441	0.138
G12	NA	NA	34522	0.147
G12	NA	NA	35603	0.155
G12	NA	NA	36673	0.166
G12	NA	NA	37754	0.176
G12	NA	NA	38835	0.189
G12	NA	NA	39916	0.199
G12	NA	NA	40997	0.214
G12	NA	NA	42078	0.232
G12	NA	NA	43159	0.252
G12	NA	NA	44240	0.271
G12	NA	NA	45321	0.292
G12	NA	NA	46402	0.312
G12	NA	NA	47482	0.336
G12	NA	NA	48553	0.357
G12	NA	NA	49634	0.38
G12	NA	NA	50715	0.403
G12	NA	NA	51796	0.426
G12	NA	NA	52877	0.449
G12	NA	NA	53959	0.471
G12	NA	NA	55039	0.49
G12	NA	NA	56120	0.504
G12	NA	NA	57201	0.516
G12	NA	NA	58281	0.529
G12	NA	NA	59362	0.537
G12	NA	NA	60433	0.545
G12	NA	NA	61514	0.553
G12	NA	NA	62595	0.558
G12	NA	NA	63676	0.567
G12	NA	NA	64757	0.573
G12	NA	NA	65838	0.576
G12	NA	NA	66919	0.58
G12	NA	NA	68000	0.584
G12	NA	NA	69081	0.588
G12	NA	NA	70161	0.586
G12	NA	NA	71242	0.584
G12	NA	NA	72313	0.585
G12	NA	NA	73394	0.584
G12	NA	NA	74475	0.585
G12	NA	NA	75556	0.585
G12	NA	NA	76637	0.584
G12	NA	NA	77718	0.587
G12	NA	NA	78799	0.586
G12	NA	NA	79880	0.589
G12	NA	NA	80961	0.591
G12	NA	NA	82041	0.592
G12	NA	NA	83122	0.59
G12	NA	NA	84193	0.592
G12	NA	NA	85274	0.593
G12	NA	NA	86355	0.596
G12	NA	NA	87436	0.598
G12	NA	NA	88517	0.601
G12	NA	NA	89598	0.602
G12	NA	NA	90679	0.605
G12	NA	NA	91760	0.606
G12	NA	NA	92840	0.609
G12	NA	NA	93921	0.607
G12	NA	NA	95002	0.611
G12	NA	NA	96073	0.611
G12	NA	NA	97154	0.614
G12	NA	NA	98235	0.615
G12	NA	NA	99316	0.617
G12	NA	NA	100397	0.616
G12	NA	NA	101478	0.62
G12	NA	NA	102559	0.619
G12	NA	NA	103640	0.621
G12	NA	NA	104720	0.621
G12	NA	NA	105801	0.627
G12	NA	NA	106882	0.624
G12	NA	NA	107953	0.625
G12	NA	NA	109034	0.625
G12	NA	NA	110115	0.628
G12	NA	NA	111196	0.63
G12	NA	NA	112277	0.63
G12	NA	NA	113358	0.629
G12	NA	NA	114439	0.632
G12	NA	NA	115519	0.633
G12	NA	NA	116600	0.633
G12	NA	NA	117681	0.633
G12	NA	NA	118762	0.632
H01	NA	NA	0	0.078
H01	NA	NA	1033	0.079
H01	NA	NA	2114	0.08
H01	NA	NA	3195	0.081
H01	NA	NA	4276	0.082
H01	NA	NA	5357	0.083
H01	NA	NA	6438	0.084
H01	NA	NA	7519	0.085
H01	NA	NA	8600	0.087
H01	NA	NA	9681	0.088
H01	NA	NA	10762	0.09
H01	NA	NA	11843	0.092
H01	NA	NA	12913	0.095
H01	NA	NA	13994	0.097
H01	NA	NA	15075	0.099
H01	NA	NA	16156	0.101
H01	NA	NA	17237	0.103
H01	NA	NA	18318	0.105
H01	NA	NA	19399	0.106
H01	NA	NA	20480	0.108
H01	NA	NA	21561	0.11
H01	NA	NA	22642	0.114
H01	NA	NA	23722	0.113
H01	NA	NA	24793	0.112
H01	NA	NA	25874	0.113
H01	NA	NA	26955	0.117
H01	NA	NA	28036	0.123
H01	NA	NA	29117	0.126
H01	NA	NA	30198	0.127
H01	NA	NA	31279	0.133
H01	NA	NA	32360	0.14
H01	NA	NA	33441	0.151
H01	NA	NA	34522	0.16
H01	NA	NA	35603	0.171
H01	NA	NA	36673	0.183
H01	NA	NA	37754	0.196
H01	NA	NA	38835	0.21
H01	NA	NA	39916	0.226
H01	NA	NA	40997	0.246
H01	NA	NA	42078	0.265
H01	NA	NA	43159	0.286
H01	NA	NA	44240	0.307
H01	NA	NA	45321	0.331
H01	NA	NA	46402	0.355
H01	NA	NA	47482	0.377
H01	NA	NA	48553	0.402
H01	NA	NA	49634	0.424
H01	NA	NA	50715	0.448
H01	NA	NA	51796	0.468
H01	NA	NA	52877	0.484
H01	NA	NA	53959	0.499
H01	NA	NA	55039	0.508
H01	NA	NA	56120	0.515
H01	NA	NA	57201	0.523
H01	NA	NA	58281	0.532
H01	NA	NA	59362	0.539
H01	NA	NA	60433	0.545
H01	NA	NA	61514	0.551
H01	NA	NA	62595	0.554
H01	NA	NA	63676	0.555
H01	NA	NA	64757	0.56
H01	NA	NA	65838	0.562
H01	NA	NA	66919	0.563
H01	NA	NA	68000	0.563
H01	NA	NA	69081	0.559
H01	NA	NA	70161	0.56
H01	NA	NA	71242	0.559
H01	NA	NA	72313	0.556
H01	NA	NA	73394	0.556
H01	NA	NA	74475	0.553
H01	NA	NA	75556	0.551
H01	NA	NA	76637	0.551
H01	NA	NA	77718	0.55
H01	NA	NA	78799	0.551
H01	NA	NA	79880	0.549
H01	NA	NA	80961	0.548
H01	NA	NA	82041	0.547
H01	NA	NA	83122	0.546
H01	NA	NA	84193	0.545
H01	NA	NA	85274	0.544
H01	NA	NA	86355	0.542
H01	NA	NA	87436	0.542
H01	NA	NA	88517	0.542
H01	NA	NA	89598	0.543
H01	NA	NA	90679	0.54
H01	NA	NA	91760	0.54
H01	NA	NA	92840	0.538
H01	NA	NA	93921	0.539
H01	NA	NA	95002	0.54
H01	NA	NA	96073	0.538
H01	NA	NA	97154	0.537
H01	NA	NA	98235	0.536
H01	NA	NA	99316	0.535
H01	NA	NA	100397	0.531
H01	NA	NA	101478	0.534
H01	NA	NA	102559	0.531
H01	NA	NA	103640	0.528
H01	NA	NA	104720	0.528
H01	NA	NA	105801	0.526
H01	NA	NA	106882	0.524
H01	NA	NA	107953	0.524
H01	NA	NA	109034	0.522
H01	NA	NA	110115	0.521
H01	NA	NA	111196	0.519
H01	NA	NA	112277	0.518
H01	NA	NA	113358	0.519
H01	NA	NA	114439	0.519
H01	NA	NA	115519	0.515
H01	NA	NA	116600	0.516
H01	NA	NA	117681	0.515
H01	NA	NA	118762	0.513
H02	Ceftibuten	200	0	0.087
H02	Ceftibuten	200	1033	0.081
H02	Ceftibuten	200	2114	0.081
H02	Ceftibuten	200	3195	0.082
H02	Ceftibuten	200	4276	0.083
H02	Ceftibuten	200	5357	0.084
H02	Ceftibuten	200	6438	0.086
H02	Ceftibuten	200	7519	0.088
H02	Ceftibuten	200	8600	0.091
H02	Ceftibuten	200	9681	0.093
H02	Ceftibuten	200	10762	0.096
H02	Ceftibuten	200	11843	0.098
H02	Ceftibuten	200	12913	0.101
H02	Ceftibuten	200	13994	0.103
H02	Ceftibuten	200	15075	0.106
H02	Ceftibuten	200	16156	0.108
H02	Ceftibuten	200	17237	0.112
H02	Ceftibuten	200	18318	0.114
H02	Ceftibuten	200	19399	0.115
H02	Ceftibuten	200	20480	0.117
H02	Ceftibuten	200	21561	0.12
H02	Ceftibuten	200	22642	0.122
H02	Ceftibuten	200	23722	0.125
H02	Ceftibuten	200	24793	0.127
H02	Ceftibuten	200	25874	0.13
H02	Ceftibuten	200	26955	0.128
H02	Ceftibuten	200	28036	0.134
H02	Ceftibuten	200	29117	0.13
H02	Ceftibuten	200	30198	0.128
H02	Ceftibuten	200	31279	0.131
H02	Ceftibuten	200	32360	0.137
H02	Ceftibuten	200	33441	0.142
H02	Ceftibuten	200	34522	0.148
H02	Ceftibuten	200	35603	0.158
H02	Ceftibuten	200	36673	0.167
H02	Ceftibuten	200	37754	0.178
H02	Ceftibuten	200	38835	0.188
H02	Ceftibuten	200	39916	0.2
H02	Ceftibuten	200	40997	0.214
H02	Ceftibuten	200	42078	0.227
H02	Ceftibuten	200	43159	0.241
H02	Ceftibuten	200	44240	0.257
H02	Ceftibuten	200	45321	0.277
H02	Ceftibuten	200	46402	0.296
H02	Ceftibuten	200	47482	0.318
H02	Ceftibuten	200	48553	0.337
H02	Ceftibuten	200	49634	0.359
H02	Ceftibuten	200	50715	0.383
H02	Ceftibuten	200	51796	0.404
H02	Ceftibuten	200	52877	0.428
H02	Ceftibuten	200	53959	0.452
H02	Ceftibuten	200	55039	0.475
H02	Ceftibuten	200	56120	0.501
H02	Ceftibuten	200	57201	0.518
H02	Ceftibuten	200	58281	0.536
H02	Ceftibuten	200	59362	0.548
H02	Ceftibuten	200	60433	0.561
H02	Ceftibuten	200	61514	0.57
H02	Ceftibuten	200	62595	0.581
H02	Ceftibuten	200	63676	0.587
H02	Ceftibuten	200	64757	0.598
H02	Ceftibuten	200	65838	0.604
H02	Ceftibuten	200	66919	0.609
H02	Ceftibuten	200	68000	0.614
H02	Ceftibuten	200	69081	0.619
H02	Ceftibuten	200	70161	0.62
H02	Ceftibuten	200	71242	0.624
H02	Ceftibuten	200	72313	0.624
H02	Ceftibuten	200	73394	0.624
H02	Ceftibuten	200	74475	0.628
H02	Ceftibuten	200	75556	0.626
H02	Ceftibuten	200	76637	0.627
H02	Ceftibuten	200	77718	0.629
H02	Ceftibuten	200	78799	0.629
H02	Ceftibuten	200	79880	0.63
H02	Ceftibuten	200	80961	0.631
H02	Ceftibuten	200	82041	0.633
H02	Ceftibuten	200	83122	0.634
H02	Ceftibuten	200	84193	0.635
H02	Ceftibuten	200	85274	0.636
H02	Ceftibuten	200	86355	0.635
H02	Ceftibuten	200	87436	0.638
H02	Ceftibuten	200	88517	0.641
H02	Ceftibuten	200	89598	0.642
H02	Ceftibuten	200	90679	0.641
H02	Ceftibuten	200	91760	0.642
H02	Ceftibuten	200	92840	0.643
H02	Ceftibuten	200	93921	0.644
H02	Ceftibuten	200	95002	0.646
H02	Ceftibuten	200	96073	0.645
H02	Ceftibuten	200	97154	0.646
H02	Ceftibuten	200	98235	0.647
H02	Ceftibuten	200	99316	0.65
H02	Ceftibuten	200	100397	0.651
H02	Ceftibuten	200	101478	0.65
H02	Ceftibuten	200	102559	0.65
H02	Ceftibuten	200	103640	0.649
H02	Ceftibuten	200	104720	0.651
H02	Ceftibuten	200	105801	0.653
H02	Ceftibuten	200	106882	0.653
H02	Ceftibuten	200	107953	0.654
H02	Ceftibuten	200	109034	0.653
H02	Ceftibuten	200	110115	0.653
H02	Ceftibuten	200	111196	0.657
H02	Ceftibuten	200	112277	0.658
H02	Ceftibuten	200	113358	0.654
H02	Ceftibuten	200	114439	0.66
H02	Ceftibuten	200	115519	0.656
H02	Ceftibuten	200	116600	0.659
H02	Ceftibuten	200	117681	0.659
H02	Ceftibuten	200	118762	0.661
H03	Ceftizoxim·Na	200	0	0.078
H03	Ceftizoxim·Na	200	1033	0.078
H03	Ceftizoxim·Na	200	2114	0.079
H03	Ceftizoxim·Na	200	3195	0.08
H03	Ceftizoxim·Na	200	4276	0.081
H03	Ceftizoxim·Na	200	5357	0.082
H03	Ceftizoxim·Na	200	6438	0.083
H03	Ceftizoxim·Na	200	7519	0.084
H03	Ceftizoxim·Na	200	8600	0.087
H03	Ceftizoxim·Na	200	9681	0.088
H03	Ceftizoxim·Na	200	10762	0.091
H03	Ceftizoxim·Na	200	11843	0.093
H03	Ceftizoxim·Na	200	12913	0.097
H03	Ceftizoxim·Na	200	13994	0.1
H03	Ceftizoxim·Na	200	15075	0.103
H03	Ceftizoxim·Na	200	16156	0.107
H03	Ceftizoxim·Na	200	17237	0.111
H03	Ceftizoxim·Na	200	18318	0.114
H03	Ceftizoxim·Na	200	19399	0.116
H03	Ceftizoxim·Na	200	20480	0.119
H03	Ceftizoxim·Na	200	21561	0.122
H03	Ceftizoxim·Na	200	22642	0.126
H03	Ceftizoxim·Na	200	23722	0.13
H03	Ceftizoxim·Na	200	24793	0.133
H03	Ceftizoxim·Na	200	25874	0.137
H03	Ceftizoxim·Na	200	26955	0.142
H03	Ceftizoxim·Na	200	28036	0.146
H03	Ceftizoxim·Na	200	29117	0.149
H03	Ceftizoxim·Na	200	30198	0.152
H03	Ceftizoxim·Na	200	31279	0.157
H03	Ceftizoxim·Na	200	32360	0.161
H03	Ceftizoxim·Na	200	33441	0.165
H03	Ceftizoxim·Na	200	34522	0.171
H03	Ceftizoxim·Na	200	35603	0.175
H03	Ceftizoxim·Na	200	36673	0.182
H03	Ceftizoxim·Na	200	37754	0.188
H03	Ceftizoxim·Na	200	38835	0.197
H03	Ceftizoxim·Na	200	39916	0.205
H03	Ceftizoxim·Na	200	40997	0.215
H03	Ceftizoxim·Na	200	42078	0.225
H03	Ceftizoxim·Na	200	43159	0.236
H03	Ceftizoxim·Na	200	44240	0.248
H03	Ceftizoxim·Na	200	45321	0.262
H03	Ceftizoxim·Na	200	46402	0.278
H03	Ceftizoxim·Na	200	47482	0.294
H03	Ceftizoxim·Na	200	48553	0.312
H03	Ceftizoxim·Na	200	49634	0.333
H03	Ceftizoxim·Na	200	50715	0.352
H03	Ceftizoxim·Na	200	51796	0.374
H03	Ceftizoxim·Na	200	52877	0.396
H03	Ceftizoxim·Na	200	53959	0.421
H03	Ceftizoxim·Na	200	55039	0.444
H03	Ceftizoxim·Na	200	56120	0.47
H03	Ceftizoxim·Na	200	57201	0.495
H03	Ceftizoxim·Na	200	58281	0.517
H03	Ceftizoxim·Na	200	59362	0.54
H03	Ceftizoxim·Na	200	60433	0.558
H03	Ceftizoxim·Na	200	61514	0.574
H03	Ceftizoxim·Na	200	62595	0.587
H03	Ceftizoxim·Na	200	63676	0.598
H03	Ceftizoxim·Na	200	64757	0.609
H03	Ceftizoxim·Na	200	65838	0.618
H03	Ceftizoxim·Na	200	66919	0.625
H03	Ceftizoxim·Na	200	68000	0.633
H03	Ceftizoxim·Na	200	69081	0.638
H03	Ceftizoxim·Na	200	70161	0.643
H03	Ceftizoxim·Na	200	71242	0.648
H03	Ceftizoxim·Na	200	72313	0.654
H03	Ceftizoxim·Na	200	73394	0.654
H03	Ceftizoxim·Na	200	74475	0.656
H03	Ceftizoxim·Na	200	75556	0.657
H03	Ceftizoxim·Na	200	76637	0.653
H03	Ceftizoxim·Na	200	77718	0.654
H03	Ceftizoxim·Na	200	78799	0.653
H03	Ceftizoxim·Na	200	79880	0.656
H03	Ceftizoxim·Na	200	80961	0.655
H03	Ceftizoxim·Na	200	82041	0.657
H03	Ceftizoxim·Na	200	83122	0.657
H03	Ceftizoxim·Na	200	84193	0.659
H03	Ceftizoxim·Na	200	85274	0.658
H03	Ceftizoxim·Na	200	86355	0.661
H03	Ceftizoxim·Na	200	87436	0.663
H03	Ceftizoxim·Na	200	88517	0.664
H03	Ceftizoxim·Na	200	89598	0.665
H03	Ceftizoxim·Na	200	90679	0.667
H03	Ceftizoxim·Na	200	91760	0.668
H03	Ceftizoxim·Na	200	92840	0.669
H03	Ceftizoxim·Na	200	93921	0.669
H03	Ceftizoxim·Na	200	95002	0.672
H03	Ceftizoxim·Na	200	96073	0.669
H03	Ceftizoxim·Na	200	97154	0.673
H03	Ceftizoxim·Na	200	98235	0.676
H03	Ceftizoxim·Na	200	99316	0.675
H03	Ceftizoxim·Na	200	100397	0.677
H03	Ceftizoxim·Na	200	101478	0.679
H03	Ceftizoxim·Na	200	102559	0.681
H03	Ceftizoxim·Na	200	103640	0.679
H03	Ceftizoxim·Na	200	104720	0.681
H03	Ceftizoxim·Na	200	105801	0.684
H03	Ceftizoxim·Na	200	106882	0.683
H03	Ceftizoxim·Na	200	107953	0.683
H03	Ceftizoxim·Na	200	109034	0.687
H03	Ceftizoxim·Na	200	110115	0.688
H03	Ceftizoxim·Na	200	111196	0.687
H03	Ceftizoxim·Na	200	112277	0.689
H03	Ceftizoxim·Na	200	113358	0.69
H03	Ceftizoxim·Na	200	114439	0.694
H03	Ceftizoxim·Na	200	115519	0.694
H03	Ceftizoxim·Na	200	116600	0.694
H03	Ceftizoxim·Na	200	117681	0.696
H03	Ceftizoxim·Na	200	118762	0.696
H04	Ceftriaxone·Na	200	0	0.077
H04	Ceftriaxone·Na	200	1033	0.079
H04	Ceftriaxone·Na	200	2114	0.08
H04	Ceftriaxone·Na	200	3195	0.08
H04	Ceftriaxone·Na	200	4276	0.081
H04	Ceftriaxone·Na	200	5357	0.082
H04	Ceftriaxone·Na	200	6438	0.083
H04	Ceftriaxone·Na	200	7519	0.084
H04	Ceftriaxone·Na	200	8600	0.085
H04	Ceftriaxone·Na	200	9681	0.086
H04	Ceftriaxone·Na	200	10762	0.087
H04	Ceftriaxone·Na	200	11843	0.088
H04	Ceftriaxone·Na	200	12913	0.09
H04	Ceftriaxone·Na	200	13994	0.091
H04	Ceftriaxone·Na	200	15075	0.093
H04	Ceftriaxone·Na	200	16156	0.095
H04	Ceftriaxone·Na	200	17237	0.097
H04	Ceftriaxone·Na	200	18318	0.099
H04	Ceftriaxone·Na	200	19399	0.1
H04	Ceftriaxone·Na	200	20480	0.101
H04	Ceftriaxone·Na	200	21561	0.104
H04	Ceftriaxone·Na	200	22642	0.106
H04	Ceftriaxone·Na	200	23722	0.108
H04	Ceftriaxone·Na	200	24793	0.111
H04	Ceftriaxone·Na	200	25874	0.114
H04	Ceftriaxone·Na	200	26955	0.116
H04	Ceftriaxone·Na	200	28036	0.119
H04	Ceftriaxone·Na	200	29117	0.121
H04	Ceftriaxone·Na	200	30198	0.124
H04	Ceftriaxone·Na	200	31279	0.127
H04	Ceftriaxone·Na	200	32360	0.131
H04	Ceftriaxone·Na	200	33441	0.135
H04	Ceftriaxone·Na	200	34522	0.139
H04	Ceftriaxone·Na	200	35603	0.144
H04	Ceftriaxone·Na	200	36673	0.149
H04	Ceftriaxone·Na	200	37754	0.155
H04	Ceftriaxone·Na	200	38835	0.162
H04	Ceftriaxone·Na	200	39916	0.171
H04	Ceftriaxone·Na	200	40997	0.18
H04	Ceftriaxone·Na	200	42078	0.192
H04	Ceftriaxone·Na	200	43159	0.202
H04	Ceftriaxone·Na	200	44240	0.212
H04	Ceftriaxone·Na	200	45321	0.224
H04	Ceftriaxone·Na	200	46402	0.239
H04	Ceftriaxone·Na	200	47482	0.256
H04	Ceftriaxone·Na	200	48553	0.273
H04	Ceftriaxone·Na	200	49634	0.293
H04	Ceftriaxone·Na	200	50715	0.313
H04	Ceftriaxone·Na	200	51796	0.333
H04	Ceftriaxone·Na	200	52877	0.356
H04	Ceftriaxone·Na	200	53959	0.378
H04	Ceftriaxone·Na	200	55039	0.404
H04	Ceftriaxone·Na	200	56120	0.425
H04	Ceftriaxone·Na	200	57201	0.448
H04	Ceftriaxone·Na	200	58281	0.472
H04	Ceftriaxone·Na	200	59362	0.493
H04	Ceftriaxone·Na	200	60433	0.512
H04	Ceftriaxone·Na	200	61514	0.526
H04	Ceftriaxone·Na	200	62595	0.539
H04	Ceftriaxone·Na	200	63676	0.545
H04	Ceftriaxone·Na	200	64757	0.558
H04	Ceftriaxone·Na	200	65838	0.568
H04	Ceftriaxone·Na	200	66919	0.577
H04	Ceftriaxone·Na	200	68000	0.585
H04	Ceftriaxone·Na	200	69081	0.59
H04	Ceftriaxone·Na	200	70161	0.599
H04	Ceftriaxone·Na	200	71242	0.602
H04	Ceftriaxone·Na	200	72313	0.606
H04	Ceftriaxone·Na	200	73394	0.611
H04	Ceftriaxone·Na	200	74475	0.612
H04	Ceftriaxone·Na	200	75556	0.613
H04	Ceftriaxone·Na	200	76637	0.611
H04	Ceftriaxone·Na	200	77718	0.614
H04	Ceftriaxone·Na	200	78799	0.613
H04	Ceftriaxone·Na	200	79880	0.616
H04	Ceftriaxone·Na	200	80961	0.616
H04	Ceftriaxone·Na	200	82041	0.62
H04	Ceftriaxone·Na	200	83122	0.618
H04	Ceftriaxone·Na	200	84193	0.619
H04	Ceftriaxone·Na	200	85274	0.619
H04	Ceftriaxone·Na	200	86355	0.622
H04	Ceftriaxone·Na	200	87436	0.624
H04	Ceftriaxone·Na	200	88517	0.626
H04	Ceftriaxone·Na	200	89598	0.628
H04	Ceftriaxone·Na	200	90679	0.631
H04	Ceftriaxone·Na	200	91760	0.629
H04	Ceftriaxone·Na	200	92840	0.629
H04	Ceftriaxone·Na	200	93921	0.632
H04	Ceftriaxone·Na	200	95002	0.635
H04	Ceftriaxone·Na	200	96073	0.637
H04	Ceftriaxone·Na	200	97154	0.638
H04	Ceftriaxone·Na	200	98235	0.64
H04	Ceftriaxone·Na	200	99316	0.64
H04	Ceftriaxone·Na	200	100397	0.642
H04	Ceftriaxone·Na	200	101478	0.642
H04	Ceftriaxone·Na	200	102559	0.644
H04	Ceftriaxone·Na	200	103640	0.645
H04	Ceftriaxone·Na	200	104720	0.649
H04	Ceftriaxone·Na	200	105801	0.65
H04	Ceftriaxone·Na	200	106882	0.652
H04	Ceftriaxone·Na	200	107953	0.652
H04	Ceftriaxone·Na	200	109034	0.65
H04	Ceftriaxone·Na	200	110115	0.655
H04	Ceftriaxone·Na	200	111196	0.657
H04	Ceftriaxone·Na	200	112277	0.657
H04	Ceftriaxone·Na	200	113358	0.656
H04	Ceftriaxone·Na	200	114439	0.66
H04	Ceftriaxone·Na	200	115519	0.659
H04	Ceftriaxone·Na	200	116600	0.66
H04	Ceftriaxone·Na	200	117681	0.664
H04	Ceftriaxone·Na	200	118762	0.663
H05	Cefuroxime Axetil	200	0	0.08
H05	Cefuroxime Axetil	200	1033	0.08
H05	Cefuroxime Axetil	200	2114	0.081
H05	Cefuroxime Axetil	200	3195	0.082
H05	Cefuroxime Axetil	200	4276	0.083
H05	Cefuroxime Axetil	200	5357	0.084
H05	Cefuroxime Axetil	200	6438	0.085
H05	Cefuroxime Axetil	200	7519	0.086
H05	Cefuroxime Axetil	200	8600	0.088
H05	Cefuroxime Axetil	200	9681	0.089
H05	Cefuroxime Axetil	200	10762	0.09
H05	Cefuroxime Axetil	200	11843	0.09
H05	Cefuroxime Axetil	200	12913	0.092
H05	Cefuroxime Axetil	200	13994	0.093
H05	Cefuroxime Axetil	200	15075	0.096
H05	Cefuroxime Axetil	200	16156	0.099
H05	Cefuroxime Axetil	200	17237	0.105
H05	Cefuroxime Axetil	200	18318	0.109
H05	Cefuroxime Axetil	200	19399	0.113
H05	Cefuroxime Axetil	200	20480	0.116
H05	Cefuroxime Axetil	200	21561	0.12
H05	Cefuroxime Axetil	200	22642	0.123
H05	Cefuroxime Axetil	200	23722	0.127
H05	Cefuroxime Axetil	200	24793	0.129
H05	Cefuroxime Axetil	200	25874	0.133
H05	Cefuroxime Axetil	200	26955	0.137
H05	Cefuroxime Axetil	200	28036	0.142
H05	Cefuroxime Axetil	200	29117	0.146
H05	Cefuroxime Axetil	200	30198	0.15
H05	Cefuroxime Axetil	200	31279	0.155
H05	Cefuroxime Axetil	200	32360	0.161
H05	Cefuroxime Axetil	200	33441	0.166
H05	Cefuroxime Axetil	200	34522	0.172
H05	Cefuroxime Axetil	200	35603	0.178
H05	Cefuroxime Axetil	200	36673	0.187
H05	Cefuroxime Axetil	200	37754	0.196
H05	Cefuroxime Axetil	200	38835	0.206
H05	Cefuroxime Axetil	200	39916	0.217
H05	Cefuroxime Axetil	200	40997	0.231
H05	Cefuroxime Axetil	200	42078	0.244
H05	Cefuroxime Axetil	200	43159	0.26
H05	Cefuroxime Axetil	200	44240	0.277
H05	Cefuroxime Axetil	200	45321	0.295
H05	Cefuroxime Axetil	200	46402	0.317
H05	Cefuroxime Axetil	200	47482	0.337
H05	Cefuroxime Axetil	200	48553	0.358
H05	Cefuroxime Axetil	200	49634	0.381
H05	Cefuroxime Axetil	200	50715	0.404
H05	Cefuroxime Axetil	200	51796	0.425
H05	Cefuroxime Axetil	200	52877	0.448
H05	Cefuroxime Axetil	200	53959	0.472
H05	Cefuroxime Axetil	200	55039	0.498
H05	Cefuroxime Axetil	200	56120	0.519
H05	Cefuroxime Axetil	200	57201	0.537
H05	Cefuroxime Axetil	200	58281	0.553
H05	Cefuroxime Axetil	200	59362	0.566
H05	Cefuroxime Axetil	200	60433	0.577
H05	Cefuroxime Axetil	200	61514	0.587
H05	Cefuroxime Axetil	200	62595	0.598
H05	Cefuroxime Axetil	200	63676	0.604
H05	Cefuroxime Axetil	200	64757	0.613
H05	Cefuroxime Axetil	200	65838	0.615
H05	Cefuroxime Axetil	200	66919	0.625
H05	Cefuroxime Axetil	200	68000	0.628
H05	Cefuroxime Axetil	200	69081	0.632
H05	Cefuroxime Axetil	200	70161	0.634
H05	Cefuroxime Axetil	200	71242	0.637
H05	Cefuroxime Axetil	200	72313	0.64
H05	Cefuroxime Axetil	200	73394	0.638
H05	Cefuroxime Axetil	200	74475	0.638
H05	Cefuroxime Axetil	200	75556	0.635
H05	Cefuroxime Axetil	200	76637	0.634
H05	Cefuroxime Axetil	200	77718	0.636
H05	Cefuroxime Axetil	200	78799	0.637
H05	Cefuroxime Axetil	200	79880	0.639
H05	Cefuroxime Axetil	200	80961	0.639
H05	Cefuroxime Axetil	200	82041	0.643
H05	Cefuroxime Axetil	200	83122	0.641
H05	Cefuroxime Axetil	200	84193	0.641
H05	Cefuroxime Axetil	200	85274	0.642
H05	Cefuroxime Axetil	200	86355	0.643
H05	Cefuroxime Axetil	200	87436	0.643
H05	Cefuroxime Axetil	200	88517	0.645
H05	Cefuroxime Axetil	200	89598	0.647
H05	Cefuroxime Axetil	200	90679	0.649
H05	Cefuroxime Axetil	200	91760	0.648
H05	Cefuroxime Axetil	200	92840	0.649
H05	Cefuroxime Axetil	200	93921	0.65
H05	Cefuroxime Axetil	200	95002	0.652
H05	Cefuroxime Axetil	200	96073	0.652
H05	Cefuroxime Axetil	200	97154	0.653
H05	Cefuroxime Axetil	200	98235	0.654
H05	Cefuroxime Axetil	200	99316	0.656
H05	Cefuroxime Axetil	200	100397	0.655
H05	Cefuroxime Axetil	200	101478	0.658
H05	Cefuroxime Axetil	200	102559	0.66
H05	Cefuroxime Axetil	200	103640	0.66
H05	Cefuroxime Axetil	200	104720	0.658
H05	Cefuroxime Axetil	200	105801	0.663
H05	Cefuroxime Axetil	200	106882	0.665
H05	Cefuroxime Axetil	200	107953	0.664
H05	Cefuroxime Axetil	200	109034	0.662
H05	Cefuroxime Axetil	200	110115	0.667
H05	Cefuroxime Axetil	200	111196	0.667
H05	Cefuroxime Axetil	200	112277	0.669
